tool,start,end,mean_lon,mean_lat,user_set,ip_set
0,2017-10-13,2017-10-22,144.97891519764391,-37.822013777423805,"{'adriang123', 'patcat94', 'brytz', 'quantumred3', 'fods12', 'eringrant01', 'fermi0n', 'mlieber1995', 'lbalkenhol', 'chambersa', 'ahealey1', 'jackhon', 'zhang_f', 'jcarlin'}","{'128.250.0.110', '128.250.0.215', '128.250.0.219', '121.214.130.167', '128.250.0.216', '120.144.147.3', '128.250.0.195', '128.250.0.114', '128.250.0.199', '128.250.0.55', '14.201.251.9', '128.250.0.223', '220.239.48.234', '128.250.0.197', '128.250.0.104'}"
1,2017-10-27,2017-10-31,144.95697536724396,-37.81211837674073,"{'jrlon2', 'bourbon', 'jamesabelcourt', 'wyz135', 'eringrant01', 'frank_yl', 'dounan0618', 'the_generic', 'vphan3', 'mitchellknight'}","{'203.219.151.147', '141.168.78.101', '128.250.0.200', '128.250.0.111', '211.28.36.228', '128.250.0.204', '61.68.239.216', '128.250.0.214', '218.214.190.155', '14.203.77.84'}"
2,2017-12-10,2017-12-16,-115.16002377503627,36.10543837824324,"{'verdum1', 'djgraziano', 'arteaga52', 'gentryd2', 'damitree', 'doniashlayan', 'stryder.loveday', 'jonathanmalta', 'jaysuchanun', 'nanoeric', 'escoba3', 'fredsteven12', 'vikasvjois', 'renj1', 'barreto2', 'miyajis', 'sachinpn', 'jsdye2010', 'chezkov', 'aragom1'}","{'192.206.180.200', '70.180.168.152', '131.216.14.61', '184.0.88.159', '70.187.124.209', '70.189.232.34', '131.216.14.20', '131.216.166.23', '64.72.99.227', '24.234.112.105', '174.72.254.77', '70.173.113.67', '131.216.14.2'}"
0,2017-08-12,2017-08-13,72.88259887695312,19.072799682617188,"{'myworld21.96', 'akankshatoley44', 'kumawat.devendra2', 'saurabh.telavane', 'pratham', 'dhanesh2197'}","{'103.197.221.170', '1.22.116.132', '115.69.249.26'}"
1,2017-08-14,2017-08-19,78.4573974609375,17.384599685668945,"{'vishnu_33', 'sidmohla', 'varthyasushanth', 'adithyahosapate', 'chait', 'khalidshaik', 'es16btech11008', 'deepkarma82', 'ee16btech11001', 'ganna09', 'ep14btech11003', 'dj_16', 'karthikr98', 'anandkadu4108', 'ee16btech11031', 'aravind03'}","{'218.248.6.140', '103.232.241.5'}"
2,2017-08-19,2017-09-12,87.46394067232085,22.36953719717856,"{'sayantanroy1801', 'himaswetha', 'prakhar.bafna', 'rroshanraj32', 'ayush3006kr', 'thisissasank', 'mriganksh', 'danish_imam', 'vvsivakumar24', 'goutham16ec', 'yash779193', 'sjeet474', 'siddhanthaldar14', 'sas36000', 'sowjanya', 'praveen_kumar', 'ritu2512', 'siddharthagarwal786', 'sharanmourya', 'rd', 'punyak', 'nikhil24', 'mahima333k', 'meghana977', 'srijanbansal97', 'harshbarelia14', 'gouravfs1996', 'pi', 'yennamharshavardhan', 'fcnew009', 'rishavchakraborty1998', 'pandityhre321', 'snehavinjam123', 'vaibhav2010', 'adityavarma84', 'pavanrochester', 'harshmaheshwari135', '135goodguy', 'souravofvibrant', 'pritamsoni.hsr', 'arathore98', 'rajeshdara', 'tarun3827', 'addylocks11598', 'iamshounak', 'pranit.dalal', 'varunpd', 'giriprasadmyworld1122', 'palakharwani', 'satishiscool007', 'shubhamanurag98', 'umangagr56', 'bhargav', 'pasupulavijay100', 'shashwatjai314', 'astikey', 'vyshnaviboddupalli', 'dipak101505', 'divyansh', 'harshitkhardia', 'satyavruthg23', 'yash_sharma', 'gautam7', 'puspendu672', 'rahulnani412', 'abiseik', 'saptarshi.hobby2', 'lambaiitkgp', 'kumarjitpal98', 'umangfogla', 'jishnu1705', 'aaqibhoda', 'kumar.tarun2772', 'anikdutta10', 'samanwaysadhu', 'himanshmittal237', 'sohammukherjee1398', 'h.farazul', 'mmkpa2012', 'jawalikarpari', 'jvlahari', 'kanishk.sonkusre', 'utkarsh9992', 'saivinay99', 'ppg28072000', 'kushal', 'rohitkhinchi1312', 'sreejachowdary', 'jahnvi123', 'abhi.loveyou39', 'bindalrajat0406', 'sanjeet029', 'swagatam.haldar9', 'meghana2507', 'rajbhartiprince', 'tibrewalpratik17', 'chandermohan', 'apoorva123', 'anjannama0123', 'vineelchandra99', 'nageshpatle', 'harika', 'urstrulyuttam', 'das.siddharth07', 'rsadhukhan900', 'bhaveshbaranda6', 'h_k', 'satyam007', 'sainarendra999', 'vibhorjain96', 'lagadapativinay', 'shayam0333', 'ssingh29b', 'ankita132', 'shubham.rajput98', 'abhay12345678', 'ahirsharan', 'kshivamraj32', 'sudippradhan641', 'soumyashailja', 'deepukumar27398', 'abhishekjain199820', 'sri2899', 'singhpunarjeet', 'suryavishal26', 'adityasai', 'kontham.abhay', 'dvnshmnz', 'jitendrabhandari100', 'sajid.eqbal78', 'pratyush0824', 'krishnapriyakantipudi'}","{'203.110.242.8', '203.110.242.22', '203.110.242.7', '203.110.242.24', '203.110.242.5', '203.110.242.20', '203.110.242.23', '203.110.242.21', '203.110.242.6', '203.110.242.4'}"
3,2017-08-23,2017-08-29,88.36299896240234,22.562599182128906,"{'harshitgargjpr', 'dipak101505', 'kushal', 'psaisantoshkr99', 'rohitkhinchi1312', 'iamshounak', 'kumar.tarun2772', 'swagatam.haldar9', 'sainarendra999', 'asheeshgir', 'himanshmittal237', 'h.farazul', 'rishavchakraborty1998', 'suryavishal26', 'jawalikarpari', 'giriprasadmyworld1122', 'kanishk.sonkusre', 'shubhamanurag98', 'utkarsh9992'}","{'42.110.137.147', '202.142.99.196', '203.110.242.24'}"
4,2017-08-25,2017-09-05,144.97949078603116,-37.825279579256836,"{'adriang123', 'jonnodean', 'bourbon', 'fods12', 'cmccann', 'zhang_f', 'frank_yl', 'eringrant01', 'mitchellknight', 'fermi0n', 'simrobson', 'mlieber1995', 'wyz135', 'chambersa', 'ahealey1', 'jackhon', 'bsamseth', 'dounan0618', 'the_generic', 'vphan3', 'jcarlin'}","{'128.250.0.211', '60.242.143.101', '128.250.0.116', '128.250.0.202', '128.250.0.222', '61.68.217.102', '121.220.52.32', '128.250.0.106', '128.250.0.210', '61.68.171.218', '128.250.0.212', '101.188.13.244', '128.250.0.216', '218.185.233.42', '203.28.248.60', '128.250.0.52', '128.250.0.114', '14.201.207.240', '128.250.0.205', '128.250.0.175', '128.250.0.127', '61.68.217.216', '128.250.0.112', '128.250.0.196', '128.250.0.203', '128.250.0.208', '220.239.48.234', '128.250.0.201', '61.68.231.208'}"
5,2017-09-02,2017-09-10,126.97999167199909,37.5581630238091,"{'sgu20121486', 'mvert157', '1022jinhee', 'sgu20131504', 'skzl34', 'miiinji', 'mightynebula', 'sgu20131440', 'honnyou', 'sgu20131466', 'k910716kim', 'sgu20131486', 'angyi90', 'claritas', 'poby', 'sgu20131496', 'sgu20121510'}","{'163.239.198.121', '163.239.62.43', '163.239.255.171', '203.132.164.50', '203.249.77.22', '182.172.162.89', '58.142.40.16', '163.239.198.101', '183.98.167.189', '61.73.103.35', '36.38.173.13', '175.197.58.83', '175.117.21.96', '106.245.248.130', '121.131.99.89', '58.142.31.172', '223.195.126.30'}"
6,2017-09-09,2017-09-13,72.88259887695312,19.072799682617188,"{'praveshkup', 'btanmay01', 'ladekar.vrushali', 'tsuryawanshi34', 'shrikant4dulewad', 'sahil.sonar24', 'pawarpratap555', 'ompatel13101995', 'poojabatawale96', 'swapnilshingte504', 'shahadeoshelke'}","{'14.139.108.62', '183.87.96.165', '45.114.192.2'}"
